DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,MUDWEIGHT,RXO,SP,DCAL,RMIC,SGR
1876.3400016,1.0,80000.0,8.6940193176,8.5,5.0784511566,2.7154114246,1.2357884645,,1.266657114,296.97296143,120.77767944,0.3659929037,3.7563199997,106.23033142,2.3007814884,0.0108256908,1876.3399658,480020.40625,6515756.0,-1851.311035,,,,0.1940189749,1.1540045738,
1876.4920016,1.0,80000.0,8.642698288,8.5,5.0605921745,1.9736530781,1.3573004007,,1.392321229,298.60974121,120.5958252,0.3892672956,3.4614639282,104.56604004,2.3072075844,0.0051658261,1876.4919434,480020.40625,6515756.0,-1851.463013,,,,0.1426986158,1.4786479473,
1876.6440016,1.0,80000.0,8.6558351517,8.5,5.0426454544,2.0031325817,1.2548754215,,1.291615963,299.17633057,118.10121918,0.3906462193,3.218875885,106.65696716,2.2990608215,-0.002954804,1876.644043,480020.40625,6515756.0,-1851.615112,,,,0.1558351666,1.6153925657,
1876.7960016,1.0,80000.0,8.6488132477,8.5,5.0247969627,3.7877697945,1.2369059324,,1.2685172558,293.7428894,116.94037628,0.4098284245,3.1290290356,99.470275879,2.2945837975,-0.003216145,1876.7960205,480020.40625,6515756.0,-1851.76709,,,,0.1488128453,1.6281636953,
1876.9480016,1.0,80000.0,8.6725635529,8.5,5.0068407059,4.4863233566,1.2960684299,,1.3286151886,292.56082153,118.14434814,0.4156399071,3.1714916229,99.819107056,2.294498682,-0.000732688,1876.947998,480020.40625,6515756.0,-1851.919067,,,,0.1725631505,1.3408168554,
1877.1000016,1.0,80000.0,8.650094986,8.5,4.8528561592,5.0984158516,1.2304337025,,1.2613478899,289.70553589,118.11393738,0.4096613526,3.2039570808,98.595046997,2.3037528992,-0.000182631,1877.0999756,480020.40625,6515756.0,-1852.071045,,,,0.1500954628,1.325707674,
1877.2520016,1.0,80000.0,8.6845159531,8.5,4.6382403374,5.4940237999,1.2916549444,,1.3266465664,282.58999634,117.35090637,0.3908953965,3.1454637051,102.57085419,2.3115289211,-0.003330516,1877.2519531,480020.40625,6515756.0,-1852.223022,,,,0.1845158488,1.371522665,
1877.4040016,1.0,80000.0,8.6833724976,8.5,4.419400692,5.5035381317,1.4629606009,,1.5013602972,278.86639404,116.35649109,0.3671174049,3.0510385036,104.15764618,2.3162178993,-0.007118466,1877.4040527,480020.40625,6515756.0,-1852.375122,,,,0.1833728403,1.6418159008,
1877.5560016,1.0,80000.0,8.6830406189,8.5,4.2008895874,5.334438324,1.3133168221,,1.3465342522,277.53427124,115.43740082,0.3616992235,2.9901375771,102.41751099,2.3161766529,-0.009195006,1877.5560303,480020.40625,6515756.0,-1852.5271,,,,0.183040604,1.7003210783,
1877.7080016,1.0,80000.0,8.6830406189,8.5,3.9822766781,4.9628105164,1.2997106314,,1.3322349787,274.29736328,115.50792694,0.3604023457,2.9863679409,105.23957825,2.3134489059,-0.009053252,1877.7080078,480020.40625,6515756.0,-1852.679077,,,,0.183040604,1.6765583754,
1877.8600016,1.0,80000.0,8.6989784241,8.5,3.7635602951,4.4308362007,1.3181731701,,1.3527371883,274.8114624,115.53011322,0.3586500585,2.9830412865,105.28514099,2.311621666,-0.009131961,1877.8599854,480020.40625,6515756.0,-1852.831055,,,,0.1989783496,1.6894124746,
1878.0120016,1.0,80000.0,8.7202978134,8.5,3.6141130924,3.158516407,1.2967216969,,1.3322178125,272.97268677,114.88696289,0.3558104038,2.9604890347,106.26161194,2.313097477,-0.008575001,1878.0119629,480020.40625,6515756.0,-1852.983032,,,,0.2202982903,1.7078946829,
1878.1640016,1.0,80000.0,8.7419967651,8.5,3.8175704479,2.2711603642,1.3690606356,,1.4071338177,270.50738525,115.1447525,0.3521918952,2.9448487759,99.973838806,2.3156833649,-0.008322502,1878.1640625,480020.40625,6515756.0,-1853.135132,,,,0.2419972569,1.6934818029,
1878.3160016,1.0,80000.0,8.7557859421,8.5,4.0542473793,3.5219421387,1.3578720093,,1.3934497833,271.78396606,115.11787415,0.3476638496,2.9591085911,93.542991638,2.3209424019,-0.007497645,1878.31604,480020.40625,6515756.0,-1853.287109,,,,0.2557855546,1.7180889845,
1878.4680016,1.0,80000.0,8.7530517578,8.5,4.2909245491,5.2315764427,1.3604769707,,1.3962131739,271.74130249,114.70158386,0.3403996527,3.0224294662,87.870811462,2.3224923611,-0.00747273,1878.4680176,480020.40625,6515756.0,-1853.439087,,,,0.2530516088,1.7530845404,
1878.6200016,1.0,80000.0,8.7604913712,8.5,4.5275115967,9.118935585,1.4216687679,,1.4604376554,271.32736206,114.5892334,0.3312863111,3.1161608696,83.9870224,2.3207900524,-0.007783413,1878.6199951,480020.40625,6515756.0,-1853.591064,,,,0.26049155,1.7947603464,
1878.7720016,1.0,80000.0,8.7574253082,8.5,4.7643194199,10.14091301,1.4101709127,,1.4467797279,270.64422607,114.31422424,0.3249945343,3.1794102192,81.969139099,2.322414875,-0.007334485,1878.7719727,480020.40625,6515756.0,-1853.743042,,,,0.257425338,1.7323099375,
1878.9240016,1.0,80000.0,8.7569904327,8.5,5.0008721352,8.9165678024,1.3765051365,,1.4088839293,270.99365234,114.76158142,0.338126123,3.1885595322,82.046463013,2.3257613182,-0.006369322,1878.9239502,480020.40625,6515756.0,-1853.89502,,,,0.2569904029,1.742652297,
1879.0760016,1.0,80000.0,8.7699632645,8.5,5.1649131775,8.1516656876,1.4056999683,,1.4370354414,272.99398804,115.48073578,0.3389958739,3.1604776382,83.687606812,2.3296947479,-0.00639191,1879.0760498,480020.40625,6515756.0,-1854.047119,,,,0.2699635029,1.7160651684,
1879.2280016,1.0,80000.0,8.7740793228,8.5,5.2727999687,8.1760625839,1.3430033922,,1.3722801208,275.1411438,115.49139404,0.3568794429,3.1411828995,88.735961914,2.3332688808,-0.007160246,1879.2280273,480020.40625,6515756.0,-1854.199097,,,,0.2740792036,1.7568987608,
1879.3800016,1.0,80000.0,8.7395677567,8.5,5.3751235008,8.8242311478,1.393482089,,1.4259525537,276.14358521,114.23013306,0.3649177849,3.1466624737,91.614471436,2.3390340805,-0.008594563,1879.3800049,480020.40625,6515756.0,-1854.351074,,,,0.239567399,1.7671340704,
1879.5320016,1.0,80000.0,8.7207689285,8.5,5.4774541855,7.9152488708,1.5522992611,,1.5878106356,269.42965698,112.89757538,0.3679696023,3.1602773666,92.053192139,2.3518497944,-0.007876143,1879.5319824,480020.40625,6515756.0,-1854.503052,,,,0.2207692713,1.8762409687,
1879.6840016,1.0,80000.0,8.7295036316,8.5,5.5797848701,7.1501932144,1.5471038818,,1.5813537836,262.25769043,112.08498383,0.369649291,3.1756291389,92.027046204,2.358048439,-0.007167037,1879.68396,480020.40625,6515756.0,-1854.655029,,,,0.2295039892,1.9407109022,
1879.8360016,1.0,80000.0,8.70403862,8.5,5.6821160316,7.1542477608,1.5126547813,,1.5432742834,260.18258667,112.55193329,0.3843547106,3.1789491177,89.489692688,2.3571660519,-0.00607697,1879.8360596,480020.40625,6515756.0,-1854.807129,,,,0.2040385306,1.9356849194,
1879.9880016,1.0,80000.0,8.7004404068,8.5,5.7929692268,7.4512119293,1.4727876186,,1.4992872477,264.47836304,113.66448975,0.3857161999,3.1663165092,90.987213135,2.3481237888,-0.006098384,1879.9880371,480020.4375,6515756.0,-1854.959106,,,,0.2004404217,1.861623168,
1880.1400016,1.0,80000.0,8.6975803375,8.5,6.0957660675,7.2782583237,1.4174536467,,1.4423731565,270.18719482,114.47492981,0.3716940582,3.1523122787,92.006149292,2.3386211395,-0.006197958,1880.1400146,480020.4375,6515756.0,-1855.111084,,,,0.1975807846,1.7818357944,
1880.2920016,1.0,80000.0,8.703827858,8.5,6.4249997139,7.0723905563,1.3904259205,,1.4125366211,274.69482422,114.99385071,0.3582323492,3.1530041695,95.494270325,2.3309862614,-0.006697302,1880.2919922,480020.4375,6515756.0,-1855.263062,,,,0.2038276196,1.7451200485,
1880.4440016,1.0,80000.0,8.7161598206,8.5,6.7542328835,7.2950620651,1.3839360476,,1.4067623615,276.31713867,114.37086487,0.3529747427,3.1647102833,96.643943787,2.3273882866,-0.007470865,1880.4439697,480020.4375,6515756.0,-1855.415039,,,,0.2161594033,1.750177145,
1880.5960016,1.0,80000.0,8.7140626907,8.5,7.0835533142,7.9257817268,1.491345644,,1.5127708912,272.10598755,113.16392517,0.3605394959,3.1842141151,95.429527283,2.3266510963,-0.008502658,1880.5959473,480020.4375,6515756.0,-1855.567017,,,,0.2140626907,1.8124381304,
1880.7480016,1.0,80000.0,8.7134895325,8.5,7.412987709,7.9063563347,1.5552761555,,1.58175385,268.33679199,109.95349121,0.3652246296,3.2427239418,92.436157227,2.3298408985,-0.006500511,1880.7480469,480020.4375,6515756.0,-1855.719116,,,,0.2134894878,1.8865365982,
1880.9000016,1.0,80000.0,8.7209978104,8.5,7.7420635223,7.5575909615,1.6148928404,,1.6399989128,263.69985962,106.67559052,0.357521683,3.4639027119,89.694160461,2.3105885983,-0.00291101,1880.9000244,480020.4375,6515756.0,-1855.871094,,,,0.220998317,1.9104700089,
1881.0520016,1.0,80000.0,8.7596254349,8.5,7.8272418976,7.3889484406,1.6210232973,,1.6519405842,255.74221802,109.07453156,0.3392021358,3.8555700779,86.810958862,2.2960190773,0.0065575694,1881.052002,480020.4375,6515756.0,-1856.023071,,,,0.2596258223,1.2811812162,
1881.2040016,1.0,80000.0,8.8030128479,8.5,7.610865593,7.6129331589,1.3285734653,,1.3507105112,259.46725464,113.1960144,0.3475606441,4.2317118645,88.196235657,2.2843470573,0.0131094931,1881.2039795,480020.4375,6515756.0,-1856.174927,,,,0.4374410212,0.9711300731,
1881.3560016,1.0,80000.0,8.8463983536,8.5,7.3517713547,7.8171024323,1.4192179441,,1.4391592741,265.90817261,116.68513489,0.3534704149,4.3061270714,87.789848328,2.3031618595,0.0129687255,1881.355957,480020.4375,6515756.0,-1856.326904,,,,0.369048655,0.9258525372,
1881.5080016,1.0,80000.0,8.8192958832,8.5,7.0926532745,8.0398378372,1.4394955635,,1.4626584053,270.02389526,117.41773224,0.360109359,4.0355057716,89.240715027,2.3206036091,0.0052113682,1881.5080566,480020.4375,6515756.0,-1856.479004,,,,0.31929636,1.514190197,
1881.6600016,1.0,80000.0,8.7802610397,8.5,6.8335351944,8.2882471085,1.4239760637,,1.4409546852,272.92556763,115.09452057,0.3595303595,3.6576206684,89.504371643,2.3369150162,-0.002230812,1881.6600342,480020.4375,6515756.0,-1856.630981,,,,0.2802611291,1.7230750322,
1881.8120016,1.0,80000.0,8.7596406937,8.5,6.5744171143,8.6330280304,1.4226914644,,1.4390115738,266.18881226,113.67876434,0.3734222949,3.4084599018,91.001991272,2.3415329456,-0.004678506,1881.8120117,480020.4375,6515756.0,-1856.782959,,,,0.2596407235,1.7546027899,
1881.9640016,1.0,80000.0,8.7459659576,8.5,6.3152990341,9.3738794327,1.4527506828,,1.4683878422,264.2454834,112.50621796,0.3767963052,3.3387029171,90.058876038,2.3376355171,-0.005055793,1881.9639893,480020.4375,6515756.0,-1856.934937,,,,0.2459663302,1.7654850483,
1882.1160016,1.0,80000.0,8.7769193649,8.5,6.3668327332,10.584349632,1.4587228298,,1.4714529514,264.293396,112.24013519,0.3675837815,3.3601880074,87.090682983,2.3216328621,-0.004851012,1882.1159668,480020.4375,6515756.0,-1857.086914,,,,0.2769195735,1.7493157387,
1882.2680016,1.0,80000.0,8.7794389725,8.5,6.5029377937,11.926609993,1.3995467424,,1.4135351181,266.17816162,113.8370285,0.3637512028,3.4056303501,85.335418701,2.3076205254,-0.002514407,1882.2679443,480020.4375,6515756.0,-1857.238892,,,,0.2794392705,1.734356761,
1882.4200016,1.0,80000.0,8.8042297363,8.5,6.6442494392,13.996986389,1.3226515055,,1.3349897861,270.32012939,115.9644928,0.3645875454,3.445456028,84.807441711,2.2989575863,8.99113e-05,1882.4200439,480020.4375,6515756.0,-1857.390991,,,,0.3042293489,1.5138754845,
1882.5720016,1.0,80000.0,8.8164482117,8.5,6.785577774,15.582844734,1.3741627932,,1.3829123974,272.26687622,116.7853241,0.3767034113,3.4547288418,84.946655273,2.3050591946,0.00116435,1882.5720215,480020.4375,6515756.0,-1857.542969,,,,0.3164480031,1.4951272011,
1882.7240016,1.0,80000.0,8.8124637604,8.5,6.92689991,17.04759407,1.4389055967,,1.4524074793,270.15771484,115.95980072,0.3739037216,3.4032320976,86.284080505,2.3161158562,-0.001436367,1882.723999,480020.4375,6515756.0,-1857.694946,,,,0.3124639392,1.570653677,
1882.8760016,1.0,80000.0,8.8131694794,8.5,7.0681500435,17.907823563,1.4872820377,,1.5035589933,265.61773682,114.20275116,0.3704814613,3.3356385231,85.338775635,2.3288896084,-0.005137698,1882.8759766,480020.4375,6515756.0,-1857.846924,,,,0.3131690621,1.7501664162,
1883.0280016,1.0,80000.0,8.7775917053,8.5,7.276664257,15.70957756,1.4845625162,,1.5003205538,260.52099609,112.78047943,0.3580493331,3.3320734501,83.152412415,2.3394424915,-0.008512024,1883.0279541,480020.4375,6515756.0,-1857.998901,,,,0.2775916159,1.8118081093,
1883.1800016,1.0,80000.0,8.7843818665,8.5,7.6192970276,12.323627472,1.4732270241,,1.4892398119,259.93218994,111.865242,0.3645302355,3.4566650391,80.537719727,2.3440573215,-0.009759593,1883.1800537,480020.4375,6515756.0,-1858.151001,,,,0.2843820155,1.8098474741,
1883.3320016,1.0,80000.0,8.7874412537,8.5,7.9873037338,9.3200588226,1.4635316133,,1.4774874449,263.19619751,111.47400665,0.3647739589,3.6511929035,80.883773804,2.346965313,-0.008383488,1883.3320313,480020.4375,6515756.0,-1858.302979,,,,0.2874413133,1.6478863955,
1883.4840016,1.0,80000.0,8.7838783264,8.5,8.3554162979,7.5315637589,1.4191650152,,1.4303857088,267.43978882,113.05102539,0.3800263107,3.7866356373,84.296089172,2.3454742432,-0.005038724,1883.4840088,480020.4375,6515756.0,-1858.454956,,,,0.2838786542,1.5195410252,
1883.6360016,1.0,80000.0,8.7866401672,8.5,8.7234668732,6.9784407616,1.2961009741,,1.3050518036,274.16601563,115.86167145,0.3966245651,3.7918078899,90.62726593,2.3451581001,-0.002179648,1883.6359863,480020.4375,6515756.0,-1858.606934,,,,0.2866405845,1.4884507656,
1883.7880016,1.0,80000.0,8.7839031219,8.5,9.0914974213,7.2127075195,1.3151391745,,1.3219379187,279.02709961,117.78316498,0.4240915179,3.6741378307,89.089935303,2.3396644592,-0.002840144,1883.7879639,480020.4375,6515756.0,-1858.758911,,,,0.6377982497,1.6237933636,
1883.9400016,1.0,80000.0,8.7795648575,8.5,9.459610939,7.9697647095,1.3839993477,,1.3907716274,280.75997925,118.25978851,0.4174748063,3.5373079777,86.735717773,2.3313941956,-0.004871078,1883.9399414,480020.4375,6515756.0,-1858.910889,,,,0.3619354963,1.6929873228,
1884.0920016,1.0,80000.0,8.7963199615,8.5,9.6486625671,9.4304332733,1.3787876368,,1.392693758,280.56329346,117.28240204,0.4065819383,3.4578516483,81.627792358,2.3189592361,-0.00746601,1884.092041,480020.4375,6515756.0,-1859.062988,,,,0.296320349,1.6816725731,
1884.2440016,1.0,80000.0,8.8136281967,8.5,9.7498636246,11.757110596,1.3865253925,,1.4033741951,278.3458252,115.96303558,0.3888266981,3.4469282627,87.335670471,2.3154554367,-0.008093397,1884.2440186,480020.4375,6515756.0,-1859.214966,,,,0.3136283159,1.676388979,
1884.3960016,1.0,80000.0,8.8037061691,8.5,9.8402070999,13.202064514,1.446901679,,1.4691940546,273.75146484,114.6027832,0.3853992224,3.4596557617,88.070358276,2.3234071732,-0.008273596,1884.3959961,480020.4375,6515756.0,-1859.366943,,,,0.3037061691,1.7265077829,
1884.5480016,1.0,80000.0,8.7761306763,8.5,9.9305686951,12.477884293,1.4794509411,,1.5065633059,270.53759766,113.42001343,0.3818953931,3.454467535,87.979217529,2.3401730061,-0.007237522,1884.5479736,480020.4375,6515756.0,-1859.518921,,,,0.2761307359,1.7872390747,
1884.7000016,1.0,80000.0,8.7457532883,8.5,10.020898819,11.007785797,1.4839738607,,1.5103447437,268.23147583,112.66638947,0.3916471601,3.4537055492,86.745834351,2.3468005657,-0.005566872,1884.6999512,480020.4375,6515756.0,-1859.670898,,,,0.2457536608,1.7683539391,
1884.8520016,1.0,80000.0,8.7914457321,8.5,10.111205101,10.07075882,1.3622270823,,1.3851952553,265.16571045,111.90516663,0.4027822614,3.5457336903,91.139434814,2.3204741478,-0.003549936,1884.8520508,480020.4375,6515756.0,-1859.822998,,,,0.2914459705,1.7057814598,
1885.0040016,1.0,80000.0,8.8117341995,8.5,10.140182495,10.340434074,1.3234108686,,1.3411930799,272.42733765,112.61641693,0.4091837108,3.8545291424,95.574195862,2.2748353481,0.000566024,1885.0040283,480020.4375,6515756.0,-1859.974976,,,,0.3117342591,1.4790737629,
1885.1560016,1.0,80000.0,8.8066730499,8.5,9.9532585144,12.566130638,1.1872233152,,1.2015235424,285.50341797,114.80189514,0.4124316871,4.3708400726,101.81686401,2.2365112305,0.0093458332,1885.1560059,480020.4375,6515756.0,-1860.126953,,,,0.3066732883,0.9878512025,
1885.3080016,1.0,80000.0,8.8801546097,8.5,9.7137212753,15.907748222,1.0878286362,,1.1013826132,294.29434204,116.92477417,0.4131781161,4.9261250496,107.86363983,2.2158892155,0.0140415709,1885.3079834,480020.4375,6515756.0,-1860.278931,,,,0.3801550865,0.7642804384,
1885.4600016,1.0,80000.0,8.8117895126,8.5,9.4741516113,17.531105042,1.1692452431,,1.1843801737,300.05337524,119.89684296,0.4184360504,5.3292145729,114.24721527,2.2153556347,0.0160221513,1885.4599609,480020.4375,6515756.0,-1860.430908,,,,0.3117892444,0.7296075225,
1885.6120016,1.0,80000.0,8.8214511871,8.5,9.234582901,17.201137543,1.2542699575,,1.2752487659,304.45654297,120.99385071,0.4324857891,5.4847249985,114.27364349,2.2150723934,0.0148867564,1885.6120605,480020.4375,6515756.0,-1860.583008,,,,0.3214512169,0.7244221568,
1885.7640016,1.0,80000.0,9.0004634857,8.5,8.995013237,16.124843597,1.4040261507,,1.4294654131,303.12432861,121.06002045,0.4190641344,5.3281593323,113.0513382,2.2409923077,0.0191351362,1885.7640381,480020.4375,6515756.0,-1860.734985,,,,0.5004636645,0.7813793421,
1885.9160016,1.0,80000.0,8.781586647,8.5,8.755443573,15.822659492,1.3735333681,,1.401599884,301.1892395,119.67674255,0.4155405164,4.8718562126,110.11180878,2.2676017284,0.0206427518,1885.9160156,480020.4375,6515756.0,-1860.886963,,,,0.2815864384,0.8029259443,
1886.0680016,1.0,80000.0,8.7199430466,8.5,8.9258985519,16.322666168,1.4649457932,,1.4926685095,290.6098938,116.34277344,0.4102067649,4.3485050201,107.37515259,2.2840206623,0.01647407,1886.0679932,480020.4375,6515756.0,-1861.03894,,,,0.2199430615,1.0763440132,
1886.2200016,1.0,80000.0,8.7243652344,8.5,9.4140119553,16.987762451,1.4417016506,,1.4645354748,288.48266602,116.19662476,0.4049764276,4.053776741,107.46959686,2.2818911076,0.0145787168,1886.2199707,480020.4375,6515755.5,-1861.190918,,,,0.2243651897,1.0008970499,
1886.3720016,1.0,80000.0,8.7226934433,8.5,9.9604978561,18.581672668,1.2283419371,,1.2466725111,300.02301025,116.69046783,0.4032207131,4.1377544403,105.95381927,2.2713620663,0.024434777,1886.3719482,480020.4375,6515755.5,-1861.342896,,,,0.2226936668,0.894194603,
1886.5240016,1.0,80000.0,8.6422290802,8.5,10.507035255,20.163181305,1.2461874485,,1.2614459991,312.05776978,118.03718567,0.4274876118,4.5036382675,107.4826355,2.2470228672,0.0419843495,1886.5240479,480020.4375,6515755.5,-1861.494995,,,,0.142229408,0.8562913537,
1886.6760016,1.0,80000.0,8.7207431793,8.5,11.053795815,18.951473236,1.1368535757,,1.1487395763,320.57272339,119.93225098,0.4445896447,5.0179228783,106.94639587,2.211956501,0.0639557689,1886.6760254,480020.46875,6515755.5,-1861.646973,,,,0.220743224,0.8193302155,
1886.8280016,1.0,80000.0,8.9131088257,8.5,11.60014534,17.219697952,1.0692372322,,1.0776417255,322.02108765,120.43182373,0.4513333142,5.4962034225,106.89421082,2.1997504234,0.0849365667,1886.8280029,480020.46875,6515755.5,-1861.79895,,,,0.4131091833,0.748454392,
1886.9800016,1.0,80000.0,8.7838773727,8.5,12.131649971,14.96957016,1.1464339495,,1.1568851471,318.87051392,120.66777039,0.4486700892,5.7179389,103.79986572,2.2149932384,0.0920134559,1886.9799805,480020.46875,6515755.5,-1861.950928,,,,0.2838772535,0.6666232944,
1887.1320016,1.0,80000.0,8.8021068573,8.5,12.536514282,13.021367073,1.2009333372,,1.2171695232,316.74569702,121.18809509,0.4245881736,5.625348568,99.17351532,2.2253139019,0.0805754364,1887.131958,480020.46875,6515755.5,-1862.102905,,,,0.3021072745,0.8012613654,
1887.2840016,1.0,80000.0,8.8102169037,8.5,12.902591705,12.048957825,1.17671597,,1.1964104176,317.30386353,121.71535492,0.4106883705,5.3849434853,96.540657043,2.2134075165,0.0643045455,1887.2840576,480020.46875,6515755.5,-1862.255005,,,,0.3102166653,0.7986956239,
1887.4360016,1.0,80000.0,8.8211660385,8.5,13.26872921,12.08160305,1.1375775337,,1.1592271328,317.2649231,122.34931183,0.4148645699,5.1995606422,97.702590942,2.2160568237,0.0617718957,1887.4360352,480020.46875,6515755.5,-1862.406982,,,,0.3211657703,0.7852970958,
1887.5880016,1.0,80000.0,8.9014015198,8.5,13.634790421,13.443129539,1.1046150923,,1.1241960526,319.58105469,122.17972565,0.4221219122,5.0710039139,99.690162659,2.2437634468,0.0649083778,1887.5880127,480020.46875,6515755.5,-1862.55896,,,,0.4014011919,0.761287868,
1887.7400016,1.0,80000.0,8.767786026,8.5,14.000901222,15.135939598,1.0946335793,,1.114749074,319.74029541,120.75833893,0.4200804532,4.9880781174,103.6678772,2.2577264309,0.0603406616,1887.7399902,480020.46875,6515755.5,-1862.710938,,,,0.2677863836,0.8392635584,
1887.8920016,1.0,80000.0,8.8814258575,8.5,14.367038727,15.778873444,1.1727308035,,1.1937798262,316.45690918,119.89640808,0.4142390788,5.0698251724,105.39299011,2.2399315834,0.0566267632,1887.8919678,480020.46875,6515755.5,-1862.862915,,,,0.3814253807,1.0499981642,
1888.0440016,1.0,80000.0,9.0298185349,8.5,14.449054718,15.242085457,1.1552616358,,1.1727279425,322.78622437,120.12107086,0.4184271693,5.3861579895,108.4283905,2.2059397697,0.0630606636,1888.0439453,480020.46875,6515755.5,-1863.014893,,,,0.5298187733,0.8233462572,
1888.1960016,1.0,80000.0,8.93318367,8.5,14.199658394,14.485240936,1.1215457916,,1.1371182203,322.91268921,121.94004822,0.4279553294,5.7372145653,110.02256775,2.1884982586,0.074809216,1888.1960449,480020.46875,6515755.5,-1863.166992,,,,0.7891497016,0.6720068455,
1888.3480016,1.0,80000.0,8.7596445084,8.5,13.868131638,14.298922539,1.1303242445,,1.1462492943,321.13708496,123.92549133,0.4321967065,5.8249144554,104.11308289,2.2009792328,0.0795919523,1888.3480225,480020.46875,6515755.5,-1863.31897,,,,0.3877936304,0.5853521824,
1888.5000016,1.0,80000.0,8.9044904709,8.5,13.536603928,15.074401855,1.1022176743,,1.1205495596,320.86529541,122.95999908,0.4432392716,5.6078519821,99.792762756,2.2211809158,0.0689391717,1888.5,480020.46875,6515755.5,-1863.470947,,,,0.4044901133,0.6900020838,
1888.6520016,1.0,80000.0,8.806344986,8.5,13.204916954,15.610377312,1.1931710243,,1.2150175571,316.2906189,121.54116821,0.4418652952,5.2693500519,96.290931702,2.2368543148,0.0473612845,1888.6519775,480020.46875,6515755.5,-1863.622925,,,,0.3063451052,0.780672133,
1888.8040016,1.0,80000.0,8.7471008301,8.5,12.87348938,15.127540588,1.197717309,,1.218639493,317.71795654,121.05452728,0.4287042618,4.9762659073,95.597015381,2.2394783497,0.0308598485,1888.8039551,480020.46875,6515755.5,-1863.774902,,,,0.2471010536,0.7384924889,
1888.9560016,1.0,80000.0,8.9970989227,8.5,12.53882122,14.578318596,1.0835002661,,1.1017255783,319.32754517,119.77307892,0.4253862798,4.8381924629,97.691864014,2.2213044167,0.0226452835,1888.9560547,480020.46875,6515755.5,-1863.927002,,,,0.4970984757,0.7519055605,
1889.1080016,1.0,80000.0,8.8472452164,8.5,12.701852798,14.525301933,1.1937874556,,1.2128192186,320.62185669,119.62314606,0.4203674793,4.9508137703,101.59702301,2.1964781284,0.0297944546,1889.1080322,480020.46875,6515755.5,-1864.078979,,,,0.347245574,0.7848929167,
1889.2600016,1.0,80000.0,8.7745246887,8.5,13.058790207,14.540192604,1.1430188417,,1.161793232,323.11328125,120.61213684,0.4327257574,5.3508234024,103.89283752,2.180585146,0.044515267,1889.2600098,480020.46875,6515755.5,-1864.230835,,,,0.2745246589,0.7916471362,
1889.4120016,1.0,80000.0,8.8890533447,8.5,13.417047501,15.025571823,1.0577613115,,1.0757687092,323.41723633,123.51734161,0.4310132265,5.7988348007,102.32800293,2.1869442463,0.05822796,1889.4119873,480020.46875,6515755.5,-1864.382813,,,,0.3890531063,0.6587688327,
1889.5640016,1.0,80000.0,8.8813238144,8.5,13.775304794,16.484704971,1.0196086168,,1.0372536182,325.1522522,126.70890045,0.4388343394,5.8986320496,100.98882294,2.2168905735,0.0647605807,1889.5639648,480020.46875,6515755.5,-1864.53479,,,,0.3813239932,0.71485883,
1889.7160016,1.0,80000.0,8.8010940552,8.5,14.133562088,18.349470139,1.0301338434,,1.0457761288,327.09155273,126.65847015,0.4386054873,5.4956498146,106.570755,2.2468440533,0.0543522425,1889.7159424,480020.46875,6515755.5,-1864.686768,,,,0.6150516272,0.7332382798,
1889.8680016,1.0,80000.0,8.7164936066,8.5,14.491819382,18.826255798,1.1662546396,,1.1836184263,325.07800293,123.20671844,0.4497577846,4.7999515533,112.77830505,2.2735393047,0.0355202891,1889.868042,480020.46875,6515755.5,-1864.838867,,,,0.3452764452,0.9247617126,
1890.0200016,1.0,80000.0,8.7316541672,8.5,14.69481945,16.811328888,1.298581481,,1.3200503588,314.98703003,118.25673676,0.4408893883,4.1749858856,116.00643921,2.2810676098,0.0153902294,1890.0200195,480020.46875,6515755.5,-1864.990845,,,,0.2316543609,1.0257190466,
1890.1720016,1.0,80000.0,8.7429389954,8.5,14.624903679,12.591812134,1.3982361555,,1.4213440418,306.48791504,116.77755737,0.4212202132,3.8864524364,114.74950409,2.2686777115,0.0005913775,1890.1719971,480020.46875,6515755.5,-1865.142822,,,,0.2429389805,1.1436632872,
1890.3240016,1.0,80000.0,8.7307748795,8.5,14.467590332,6.4829506874,1.2229822874,,1.2444558144,304.8699646,117.73862457,0.4050530195,3.9671988487,111.45049286,2.2510402203,0.000994987,1890.3239746,480020.46875,6515755.5,-1865.2948,,,,0.2307747304,1.2238847017,
1890.4760016,1.0,80000.0,8.8388328552,8.5,14.310233116,3.6945970058,1.2023439407,,1.2185300589,312.03924561,120.14516449,0.3916756511,4.2391586304,107.54129791,2.251932621,0.0127352821,1890.4759521,480020.46875,6515755.5,-1865.446777,,,,0.3388329744,0.9446431398,
1890.6280016,1.0,80000.0,8.7544326782,8.5,14.152773857,4.7102952003,1.1116225719,,1.1229218245,317.04415894,120.3997345,0.3988400698,4.386446476,103.27650452,2.2770409584,0.0274165291,1890.6280518,480020.46875,6515755.5,-1865.598877,,,,0.2544327378,0.92569381,
